地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30030,20160926,船橋　１,東京湾（３）,C,950,11,0.5,船橋市,晴れ,28,25.8,10.6,,,0.8,,8.4,14,,6.3,,,,1.2,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.21,,0.23,,,,,,,,0.65,2.7,0.022,,100,2.5,1,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20160926,船橋　１,東京湾（３）,C,958,13,9.6,船橋市,晴れ,28,24.2,10.6,,,0.8,,7.7,2.4,,2.3,,,,0.72,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.17,,0.19,,,,,,,,0.16,1.6,0.1,,,1.3,0,,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161012,船橋　１,東京湾（３）,C,953,11,0.5,船橋市,晴れ,18.8,22.8,14,,,3,,7.8,4.4,,2.5,,,<0.5,0.86,0.1,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.27,,0.29,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.23,2.1,0.092,,5.7,1.6,1,,27.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161012,船橋　１,東京湾（３）,C,1000,13,13,船橋市,晴れ,18.8,21.4,14,,,3,,7.8,0.9,,0.7,,,,0.51,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.12,,0.13,,,,,,,,0.15,0.7,0.094,,,1,0,,33.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161012,船橋　１,東京湾（３）,C,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.004,<0.0005,,,,<0.0002,,,,<0.1,,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161128,船橋　１,東京湾（３）,C,950,11,0.5,船橋市,曇り,13.8,14.9,14.3,,,7,,7.8,6.9,,1.9,,,,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.53,,0.57,,,,,,,,0.22,1.7,0.096,,0.5,1.3,1,,29.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161128,船橋　１,東京湾（３）,C,958,13,13.3,船橋市,曇り,13.8,14.9,14.3,,,7,,7.9,6.9,,1.6,,,,0.85,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.31,,0.35,,,,,,,,0.19,1.4,0.065,,,1.3,1,,31.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161207,船橋　１,東京湾（３）,C,950,11,0.5,船橋市,曇り,8.2,13.4,12.2,,,6,,7.9,8.3,,1.3,,1.70E+02,<0.5,0.84,0.08,0.018,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.41,,0.46,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.17,1.1,0.067,,1.9,1.2,0,,31.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161207,船橋　１,東京湾（３）,C,1006,13,11.2,船橋市,曇り,8.2,13.9,12.2,,,6,,7.9,7.4,,1.5,,,,0.87,0.08,0.007,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.32,,0.37,,,,,,,,0.19,1.5,0.066,,,1.2,1,,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20161207,船橋　１,東京湾（３）,C,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170111,船橋　１,東京湾（３）,C,945,11,0.5,船橋市,晴れ,8,10.9,11.6,,,5,,7.9,8.5,,1.9,,,,1,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.57,,0.62,,,,,,,,0.1,1.9,0.048,,4.9,1.7,1,,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170111,船橋　１,東京湾（３）,C,952,13,10.6,船橋市,晴れ,8,11.3,11.6,,,5,,8,7.9,,1.7,,,,0.73,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.28,,0.33,,,,,,,,0.13,1.4,0.035,,,1.4,1,,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170208,船橋　１,東京湾（３）,C,945,11,0.5,船橋市,晴れ,6,8.1,13.8,,,3.5,,8.1,10,,3.1,,4.00E+00,<0.5,0.71,0.046,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.37,,0.4,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.02,1.7,0.011,,9.2,2.4,1,,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170208,船橋　１,東京湾（３）,C,1000,13,12.8,船橋市,晴れ,6,8.1,13.8,,,3.5,,8.1,10,,1.8,,,,0.7,0.044,0.008,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.35,,0.38,,,,,,,,0.03,1.5,0.009,,,2.3,1,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170208,船橋　１,東京湾（３）,C,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170208,船橋　１,東京湾（３）,C,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170308,船橋　１,東京湾（３）,C,945,11,0.5,船橋市,快晴,9.5,10.1,14.9,,,4,,8.1,12,,2.9,,,,1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.89,,0.93,,,,,,,,0.08,2.7,0.065,,6.3,2.1,1,,27.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20170308,船橋　１,東京湾（３）,C,953,13,13.9,船橋市,快晴,9.5,10.2,14.9,,,4,,7.8,4.7,,3.2,,,,1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.26,,0.3,,,,,,,,0.31,2.2,0.068,,,2.8,2,,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160419,船橋　２,東京湾（９）,B,1022,11,0.5,船橋市,快晴,21,17.6,7.1,,,2,,8.3,10,,3.2,,,<0.5,0.77,0.082,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.33,,0.37,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.02,1.9,0.029,,8.8,2.9,1,,29.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160419,船橋　２,東京湾（９）,B,1028,13,6.1,船橋市,快晴,21,16.8,7.1,,,2,,8.2,8.3,,3.3,,,,0.68,0.07,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.25,,0.27,,,,,,,,0.08,2.1,0.019,,,2.8,1,,30.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160419,船橋　２,東京湾（９）,B,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.003,<0.0005,,,,<0.0002,,,,<0.1,,<0.001,<0.001,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160523,船橋　２,東京湾（９）,B,1030,11,0.5,船橋市,晴れ,25,21.5,7.2,,,1.1,,8.1,17,,5,,,,0.41,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.01,,0.021,,,,,,,,<0.01,2.4,<0.003,,23,5.4,1,,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160523,船橋　２,東京湾（９）,B,1037,13,6.2,船橋市,晴れ,25,19.3,7.2,,,1.1,,8.5,8.1,,3.1,,,,0.45,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.04,,0.05,,,,,,,,0.01,1.7,0.009,,,3.2,1,,32.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160608,船橋　２,東京湾（９）,B,1037,11,0.5,船橋市,晴れ,26,23.3,6.8,,,4.5,,8.1,6.4,,5.8,,2.00E+00,<0.5,1.1,0.18,0.014,0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.2,,0.22,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.88,3,0.11,,1.1,3.2,2,,29.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160608,船橋　２,東京湾（９）,B,1045,13,5.8,船橋市,晴れ,26,21,6.8,,,4.5,,8.1,5.7,,2.9,,,,0.62,0.083,0.007,0.00006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.12,,0.14,,,,,,,,0.26,2.7,0.058,,,2.1,1,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160608,船橋　２,東京湾（９）,B,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.003,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,<0.005,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.01,<0.0002,<0.00004,0.05,0.0021,<0.02,<0.003,<0.00004,<0.002,<0.001
30040,20160706,船橋　２,東京湾（９）,B,1010,11,0.5,船橋市,曇り,24,24.5,6.4,,,1.5,,8.6,9.2,,3.9,,,,0.56,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.05,,0.065,,,,,,,,0.09,1.9,0.012,,34,2.6,1,,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160706,船橋　２,東京湾（９）,B,1017,13,5.4,船橋市,曇り,24,23.4,6.4,,,1.5,,8.2,5.3,,2.1,,,,0.46,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.02,,0.045,,,,,,,,0.2,1.4,0.039,,,1.8,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160826,船橋　２,東京湾（９）,B,1025,11,0.5,船橋市,快晴,32,30,8.4,,,1.2,,8.9,16,,5.3,,3.30E+01,<0.5,0.75,0.091,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.14,,0.15,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.26,3.3,0.005,,44,4,2,,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160826,船橋　２,東京湾（９）,B,1034,13,7.4,船橋市,快晴,32,25.5,8.4,,,1.2,,8,4.9,,2.1,,,,0.55,0.087,0.007,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.07,,0.086,,,,,,,,0.19,1.7,0.056,,,3,1,,29.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160826,船橋　２,東京湾（９）,B,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160926,船橋　２,東京湾（９）,B,1030,11,0.5,船橋市,晴れ,27,26.2,11.9,,,1,,8.6,18,,3.8,,,,0.65,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.06,,0.07,,,,,,,,0.39,2.2,0.005,,56,2.8,1,,23.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20160926,船橋　２,東京湾（９）,B,1037,13,10.9,船橋市,晴れ,27,24,11.9,,,1,,7.7,2.4,,1.9,,,,0.6,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.19,,0.22,,,,,,,,0.27,1.1,0.096,,,1.4,0,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161012,船橋　２,東京湾（９）,B,1030,11,0.5,船橋市,晴れ,19,21.2,7.9,,,3.5,,7.9,5.9,,2,,,<0.5,0.82,0.094,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.23,,0.25,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.27,1.7,0.083,,1.4,1.4,1,,27.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161012,船橋　２,東京湾（９）,B,1038,13,6.9,船橋市,晴れ,19,23.2,7.9,,,3.5,,7.9,1.2,,2,,,,0.6,0.1,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.13,,0.14,,,,,,,,0.24,1.6,0.1,,,1.2,0,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161012,船橋　２,東京湾（９）,B,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.003,<0.0005,,,,<0.0002,,,,<0.1,,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161128,船橋　２,東京湾（９）,B,1025,11,0.5,船橋市,曇り,14.5,14.9,8.1,,,6,,7.9,7.4,,1.3,,,,0.73,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.32,,0.36,,,,,,,,0.16,1.2,0.065,,0.2,1.4,1,,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161128,船橋　２,東京湾（９）,B,1030,13,7.1,船橋市,曇り,14.5,14.7,8.1,,,6,,7.9,7.3,,1.2,,,,0.76,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.31,,0.35,,,,,,,,0.16,0.9,0.065,,,1.3,0,,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161207,船橋　２,東京湾（９）,B,1047,11,0.5,船橋市,晴れ,9,14.3,11.3,,,5.5,,8,8.2,,1.9,,7.00E+00,<0.5,0.72,0.066,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.36,,0.42,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.1,1.1,0.053,,2.9,1.2,1,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161207,船橋　２,東京湾（９）,B,1056,13,10.3,船橋市,晴れ,9,14.4,11.3,,,5.5,,8,7.8,,1.4,,,,0.69,0.065,0.007,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.32,,0.37,,,,,,,,0.1,1.3,0.054,,,1.2,1,,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20161207,船橋　２,東京湾（９）,B,,14,,船橋市,,,,,,,,,,,,,,,,,,,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170111,船橋　２,東京湾（９）,B,1011,11,0.5,船橋市,快晴,8,11.2,12.2,,,5.5,,8,8.6,,1.5,,,,0.73,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,0.31,,0.36,,,,,,,,0.1,1,0.037,,3.6,1.4,0,,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170111,船橋　２,東京湾（９）,B,1017,13,11.2,船橋市,快晴,8,12.5,12.2,,,5.5,,8,7.4,,1.5,,,,0.65,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.26,,0.3,,,,,,,,0.11,1.3,0.033,,,1.5,1,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170208,船橋　２,東京湾（９）,B,1030,11,0.5,船橋市,晴れ,7,8.7,9.5,,,3.5,,8.1,10,,2.3,,2.00E+00,<0.5,0.61,0.033,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.31,,0.34,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,1.1,0.007,,15,2.1,1,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170208,船橋　２,東京湾（９）,B,1045,13,8.5,船橋市,晴れ,7,8.9,9.5,,,3.5,,8.2,10,,2.2,,,,0.66,0.035,0.005,<0.00006,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.31,,0.34,,,,,,,,0.03,1.3,0.005,,,2.6,1,,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170308,船橋　２,東京湾（９）,B,1020,11,0.5,船橋市,快晴,12,10.4,12,,,5.5,,8.2,12,,1.7,,,,0.69,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.36,,0.39,,,,,,,,<0.01,1.5,0.003,,5.2,1.9,1,,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170308,船橋　２,東京湾（９）,B,1026,13,11,船橋市,快晴,12,10.6,12,,,5.5,,7.9,6.9,,1.9,,,,0.85,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.27,,0.3,,,,,,,,0.17,1.9,0.017,,,2.1,1,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160412,東京湾　３,東京湾（９）,B,1215,11,0.5,千葉県,晴れ,12.3,14.3,10.7,,,3.2,,8.4,10,,3.2,,,,0.48,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.08,,0.097,,,,,,,,0.07,2,0.031,4.90E+03,22,4.5,2.1,,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160412,東京湾　３,東京湾（９）,B,1217,13,9.7,千葉県,晴れ,12.3,13.9,10.7,,,3.2,,8.4,6.7,,3,,,,0.56,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.09,,0.11,,,,,,,,0.09,,0.029,,,3.8,2.2,,31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160516,東京湾　３,東京湾（９）,B,1250,11,0.5,千葉県,晴れ,21.7,21.4,6,,,1.7,,8.4,11,,5.4,,<2.0E+00,<0.5,0.73,0.059,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,<0.012,,,,,,,,0.06,2.7,<0.003,5.80E+03,39,5.1,2.4,,30.53,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160516,東京湾　３,東京湾（９）,B,1255,13,5,千葉県,晴れ,21.7,20.1,6,,,1.7,,8.4,3.5,,6.1,,,,0.92,0.056,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,<0.012,,,,,,,,0.08,,<0.003,,,6.5,2.5,,30.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160601,東京湾　３,東京湾（９）,B,1407,11,0.5,千葉県,薄曇り,24.3,22.5,6.2,,,2.7,,8.3,9.3,,4.3,,,,0.66,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.05,,0.065,,,,,,,,0.1,2.9,0.048,1.20E+04,32,1.7,1.2,,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160601,東京湾　３,東京湾（９）,B,1413,13,5.2,千葉県,薄曇り,24.3,21.4,6.2,,,2.7,,8.3,5.7,,5.2,,,,0.57,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.05,,0.074,,,,,,,,0.08,,0.037,,,1.7,1,,29.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160706,東京湾　３,東京湾（９）,B,1235,11,0.5,千葉県,曇り,24,25.3,5.1,,,1.6,,8.3,7.5,,4.3,,4.90E+02,<0.5,0.7,0.057,0.002,<0.00006,<0.0006,<0.0005,<0.1,0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,0.001,,0.02,0.08,,0.1,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,2.7,0.014,1.70E+04,55,4,2.3,,28.39,,<0.05,,,,,,,,<0.008,,,,,,,,,,,,,,,,,,,,,,,<0.02,<0.003,,,
30050,20160706,東京湾　３,東京湾（９）,B,1245,13,4.1,千葉県,曇り,24,23.9,5.1,,,1.6,,8.2,3,,4,,,,0.77,0.058,0.002,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.06,,0.093,,,,,,,,0.07,,0.01,,,3.7,2,,28.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160803,東京湾　３,東京湾（９）,B,1255,11,0.5,千葉県,晴れ,30.6,29.3,4.8,,,1.1,,8.7,9.9,,6.5,,,,1,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.15,3.4,0.013,2.20E+04,46,6.8,3.5,,26.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160803,東京湾　３,東京湾（９）,B,1300,13,3.8,千葉県,晴れ,30.6,27.9,4.8,,,1.1,,8.6,4,,4.9,,,,0.8,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.15,,0.013,,,6,3.4,,27.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160912,東京湾　３,東京湾（９）,B,1150,11,0.5,千葉県,曇り,26.7,26.9,10.5,,,1.6,,8.2,6.2,,4.1,,,,0.77,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.04,,0.055,,,,,,,,0.23,2.5,0.049,6.70E+03,27,2.7,1.8,,27.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20160912,東京湾　３,東京湾（９）,B,1155,13,9.5,千葉県,曇り,26.7,24.5,10.5,,,1.6,,8,<0.5,,3.5,,,,0.65,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.08,,0.1,,,,,,,,0.24,,0.074,,,2.2,1.3,,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20161013,東京湾　３,東京湾（９）,B,1120,11,0.5,千葉県,曇り,17.8,22.3,5.6,,,2.5,,8.1,8.2,,3.8,,,,0.68,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.25,,0.26,,,,,,,,<0.01,2.5,0.03,4.30E+03,32,3.3,1.7,,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20161013,東京湾　３,東京湾（９）,B,1123,13,4.6,千葉県,曇り,17.8,20.1,5.6,,,2.5,,8.1,1.8,,3.7,,,,0.69,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.25,,0.26,,,,,,,,0.02,,0.038,,,3.2,1.7,,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20161101,東京湾　３,東京湾（９）,B,1230,11,0.5,千葉県,曇り,14.4,19.6,5.5,,,4.4,,7.9,5.5,,1.7,,4.90E+01,<0.5,0.58,0.082,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.2,,0.22,,,,,,,,0.22,1.4,0.079,1.00E+03,7,3.5,3,,31.9,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20161101,東京湾　３,東京湾（９）,B,1235,13,4.5,千葉県,曇り,14.4,18.7,5.5,,,4.4,,7.9,4.7,,1.7,,,,0.58,0.081,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.2,,0.22,,,,,,,,0.22,,0.079,,,3.7,3,,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
